Start date,End date,grid load [MWh] Calculated resolutions,Grid load incl. hydro pumped storage [MWh] Calculated resolutions,Hydro pumped storage [MWh] Calculated resolutions_consumption,Residual load [MWh] Calculated resolutions,Biomass [MWh] Calculated resolutions,Hydropower [MWh] Calculated resolutions,Wind offshore [MWh] Calculated resolutions,Wind onshore [MWh] Calculated resolutions,Photovoltaics [MWh] Calculated resolutions,Other renewable [MWh] Calculated resolutions,Nuclear [MWh] Calculated resolutions,Lignite [MWh] Calculated resolutions,Hard coal [MWh] Calculated resolutions,Fossil gas [MWh] Calculated resolutions,Hydro pumped storage [MWh] Calculated resolutions_generation,Other conventional [MWh] Calculated resolutions,Germany/Luxembourg [€/MWh] Calculated resolutions,∅ DE/LU neighbours [€/MWh] Calculated resolutions,Belgium [€/MWh] Calculated resolutions,Denmark 1 [€/MWh] Calculated resolutions,Denmark 2 [€/MWh] Calculated resolutions,France [€/MWh] Calculated resolutions,Netherlands [€/MWh] Calculated resolutions,Norway 2 [€/MWh] Calculated resolutions,Austria [€/MWh] Calculated resolutions,Poland [€/MWh] Calculated resolutions,Sweden 4 [€/MWh] Calculated resolutions,Switzerland [€/MWh] Calculated resolutions,Czech Republic [€/MWh] Calculated resolutions,DE/AT/LU [€/MWh] Calculated resolutions,Northern Italy [€/MWh] Calculated resolutions,Slovenia [€/MWh] Calculated resolutions,Hungary [€/MWh] Calculated resolutions,renewable_mwh,conventional_mwh,year,price_eur_mwh,price_diff,is_spike,total_renewables
2021-12-09,2021-12-10,1603687.0,1633871.75,30184.75,1366456.75,109214.0,34331.5,86956.0,139264.25,11010.0,5233.0,,375718.75,280496.5,284006.75,35527.25,41197.5,277.88,255.56,280.13,254.57,256.03,287.5,275.42,131.27,281.83,227.73,255.35,283.49,277.88,,288.68,281.83,278.93,386008.75,1016946.75,2021,277.88,93.82,True,386008.75
2021-12-10,2021-12-11,1572195.5,1600661.25,28465.75,1367386.5,110320.5,31501.75,52768.5,131991.75,20048.75,5266.0,,352949.25,263877.75,269134.75,32071.5,40037.5,239.78,232.14,238.85,235.68,236.96,247.19,237.16,148.96,244.25,222.29,232.14,270.25,239.78,,258.99,244.25,239.78,351897.25,958070.75,2021,239.78,-38.099999999999994,False,351897.25
2021-12-11,2021-12-12,1381204.0,1405886.75,24682.75,1182113.25,109820.0,28210.75,46770.0,135029.25,17291.5,5241.5,,313481.75,240196.25,234835.75,17402.75,37939.25,237.35,228.77,240.91,230.87,233.76,249.47,224.74,160.17,240.79,233.45,222.38,245.75,234.13,,248.91,239.86,234.13,342363.0,843855.75,2021,237.35,-2.430000000000007,False,342363.0
2021-12-12,2021-12-13,1320860.5,1370161.0,49300.5,847380.75,108611.75,26587.75,86135.25,371689.5,15655.0,4862.5,,302319.75,168254.25,135194.5,17760.75,36525.25,183.12,195.04,218.3,178.51,181.0,250.85,190.95,132.75,203.99,182.47,180.58,243.35,182.71,,242.98,203.99,190.22,613541.75,660054.5,2021,183.12,-54.22999999999999,False,613541.75
2021-12-13,2021-12-14,1538602.0,1567001.0,28399.0,1224260.0,109695.5,30276.5,106509.5,193028.25,14804.25,5071.75,,314395.75,253020.25,238399.75,35737.25,40651.25,264.66,246.83,265.36,224.79,229.26,300.69,241.87,135.53,282.14,260.09,226.43,284.27,264.66,,301.23,285.92,282.14,459385.75,882204.25,2021,264.66,81.54000000000002,True,459385.75
2021-12-14,2021-12-15,1570856.25,1607902.25,37046.0,1308095.5,108787.25,37649.0,64261.75,184728.75,13770.25,5046.25,,326302.25,264469.25,251472.5,38186.5,39087.0,295.82,272.43,303.79,233.85,213.04,329.27,280.35,205.26,311.32,279.1,212.99,327.85,299.92,,323.65,311.62,311.32,414243.25,919517.5,2021,295.82,31.159999999999968,False,414243.25
2021-12-15,2021-12-16,1581542.5,1618451.0,36908.5,1167044.75,108438.75,33448.5,125419.0,276259.25,12819.5,5204.25,,304414.0,231704.5,247876.5,25500.75,35993.25,295.2,225.86,293.06,117.58,81.48,346.28,275.73,127.6,311.91,226.49,79.08,327.98,297.28,,349.32,314.87,306.76,561589.25,845489.0,2021,295.2,-0.6200000000000045,False,561589.25
2021-12-16,2021-12-17,1559576.0,1595733.75,36157.75,1327814.0,109917.0,32153.75,34337.25,179911.5,17513.25,5119.5,,312171.5,250071.75,270343.75,27324.0,38076.0,344.3,254.98,344.46,169.73,134.29,353.09,333.22,152.0,347.69,143.77,113.96,368.21,344.3,,353.09,347.5,347.55,378952.25,897987.0,2021,344.3,49.10000000000002,False,378952.25
2021-12-17,2021-12-18,1511702.5,1535317.25,23614.75,1321924.25,110555.5,29184.5,33095.25,134094.0,22589.0,5113.0,,337148.75,228966.25,270033.5,29501.25,39273.5,338.14,270.91,339.22,213.87,187.02,341.24,337.27,179.6,339.3,160.36,185.63,360.01,336.49,,341.24,339.3,337.46,334631.25,904923.25,2021,338.14,-6.160000000000025,False,334631.25
2021-12-18,2021-12-19,1371053.0,1389929.25,18876.25,1033712.25,109558.5,26293.5,87577.0,236486.75,13277.0,5057.5,,295848.5,178441.5,214238.5,17199.0,37133.5,259.51,220.48,304.33,136.68,135.15,315.8,292.52,155.84,278.55,163.29,100.52,304.93,237.66,,314.5,278.84,254.83,478250.25,742861.0,2021,259.51,-78.63,True,478250.25
2021-12-19,2021-12-20,1308255.25,1360387.75,52132.5,680556.5,106546.75,25850.25,110296.5,503163.0,14239.25,4722.0,,282182.75,113831.75,135781.5,8701.0,35671.25,119.67,189.31,300.37,94.91,68.73,343.16,289.66,146.81,225.82,86.38,67.29,344.03,115.28,,337.87,225.82,222.88,764817.75,576168.25,2021,119.67,-139.83999999999997,True,764817.75
2021-12-20,2021-12-21,1486787.0,1506378.25,19591.25,1263813.25,109544.0,26597.25,15157.25,150482.75,57333.75,4913.0,,358899.25,253994.0,263064.5,32157.25,42501.0,331.37,324.08,363.15,328.03,306.76,382.08,360.78,305.5,344.85,163.77,299.68,396.47,313.78,,376.65,344.6,322.81,364028.0,950616.0,2021,331.37,211.7,True,364028.0
2021-12-21,2021-12-22,1487330.75,1516587.25,29256.5,1375770.25,110091.25,33530.25,11762.5,48626.0,51172.0,5213.0,,364893.25,295808.25,305773.5,34097.25,42847.75,431.97,416.85,432.99,430.45,430.45,442.88,429.84,387.45,434.34,344.56,413.48,419.06,419.89,,426.67,422.83,420.46,260395.0,1043420.0,2021,431.97,100.60000000000002,True,260395.0
2021-12-22,2021-12-23,1500262.25,1532579.0,32316.75,1282962.25,109176.0,29000.0,37211.75,124987.25,55101.0,5150.25,,354037.5,287545.5,282481.25,31429.0,40077.5,416.72,391.91,397.09,403.72,403.72,452.94,396.38,258.16,427.09,343.9,380.59,435.51,411.95,,447.26,427.09,420.14,360626.25,995570.75,2021,416.72,-15.25,False,360626.25
2021-12-23,2021-12-24,1452725.25,1483149.0,30423.75,1020526.75,109896.5,25238.0,66580.0,346488.0,19130.5,5090.25,,358880.0,238714.75,168922.75,26482.5,38174.0,300.73,313.2,378.32,274.57,274.57,416.44,333.06,244.71,351.48,218.13,256.55,403.19,294.16,,417.0,351.48,342.36,572423.25,831174.0,2021,300.73,-115.99000000000001,True,572423.25
2021-12-24,2021-12-25,1252716.25,1298444.25,45728.0,725947.25,108389.5,24924.5,54791.75,463984.5,7992.75,4201.0,,317562.5,125424.5,109098.25,14696.25,35067.25,196.21,226.29,280.08,182.52,178.11,319.53,285.72,199.94,230.01,125.36,139.43,363.56,184.99,,316.28,230.01,208.66,664284.0,601848.75,2021,196.21,-104.52000000000001,True,664284.0
2021-12-25,2021-12-26,1159432.75,1179961.25,20528.5,934262.75,108314.75,26035.75,31657.5,172656.5,20856.0,4203.75,,313908.0,151735.0,115293.75,27844.5,35271.25,198.29,186.06,200.01,197.06,196.1,218.11,195.45,200.34,202.09,117.09,128.97,210.0,181.49,,219.02,202.09,186.46,363724.25,644052.5,2021,198.29,2.079999999999984,False,363724.25
2021-12-26,2021-12-27,1189716.5,1224363.5,34647.0,823457.0,107432.5,28160.0,91945.25,250325.5,23988.75,4044.75,,333967.0,141239.25,119117.75,18252.75,35183.25,172.46,174.83,184.06,172.17,168.13,185.37,185.51,186.72,175.67,154.57,157.04,193.41,160.47,,209.88,175.67,168.59,505896.75,647760.0,2021,172.46,-25.829999999999984,False,505896.75
2021-12-27,2021-12-28,1344781.25,1381411.0,36629.75,904541.75,107849.0,29248.5,98697.0,319053.0,22489.5,4331.75,,340083.5,132318.75,125406.25,32563.0,36154.0,148.83,157.75,162.72,148.83,149.36,161.08,170.96,179.38,153.19,110.82,149.36,199.95,149.65,,243.63,153.19,151.66,581668.75,666525.5,2021,148.83,-23.629999999999995,False,581668.75
2021-12-28,2021-12-29,1344461.75,1387058.0,42596.25,789170.5,105974.25,29790.25,80776.0,459833.75,14681.5,4181.25,,316803.0,116136.25,103850.5,24734.25,34785.75,104.23,121.01,101.36,109.79,109.79,101.64,111.26,146.61,130.76,104.73,109.79,186.13,119.23,,196.4,167.57,176.21,695237.0,596309.75,2021,104.23,-44.60000000000001,False,695237.0
2021-12-29,2021-12-30,1263554.75,1294876.0,31321.25,900903.5,107131.0,33203.0,43982.25,303821.25,14847.75,4547.5,,346161.25,158583.75,113613.25,34547.5,36336.5,155.6,156.43,155.6,155.6,155.6,155.6,155.6,167.11,155.6,143.48,155.3,165.65,155.6,,218.85,169.87,155.6,507532.75,689242.25,2021,155.6,51.36999999999999,False,507532.75
2021-12-30,2021-12-31,1295043.0,1335561.0,40518.0,472912.25,105746.75,38400.5,139835.25,668295.0,14000.5,3843.0,,136013.0,81690.0,90209.75,27985.5,34973.75,73.26,102.82,70.58,70.99,70.51,105.74,101.32,139.32,117.51,124.43,70.52,143.11,116.96,,186.65,118.43,128.35,970121.0,370872.0,2021,73.26,-82.33999999999999,True,970121.0
2021-12-31,2022-01-01,1210025.5,1257819.25,47793.75,355441.75,105496.75,37148.75,142688.5,668159.25,43736.0,3735.5,,90147.5,53210.0,75668.0,25120.75,34401.0,12.13,79.65,9.68,42.61,43.62,120.02,78.63,135.85,86.96,83.27,43.62,147.88,84.01,,167.53,114.17,99.64,1000964.75,278547.25,2021,12.13,-61.13,False,1000964.75
2022-01-01,2022-01-02,1074012.5,1106804.75,32792.25,511670.25,105822.5,35082.5,132018.75,397573.5,32750.0,3712.75,,117541.5,65930.5,84464.0,29103.25,34744.5,82.58,89.31,85.68,82.41,82.17,87.08,93.51,127.15,84.08,83.29,82.17,92.28,82.58,,150.69,84.08,83.07,706960.0,331783.75,2022,82.58,70.45,False,706960.0
2022-01-02,2022-01-03,1177688.5,1226491.0,48802.5,364461.25,105579.25,34439.25,148225.0,641030.25,23972.0,3686.25,,84983.0,53679.5,82776.75,16450.0,34803.25,47.35,63.36,50.62,55.69,53.31,49.12,58.81,114.39,55.83,76.5,53.31,72.68,56.71,,166.91,55.83,92.04,956932.0,272692.5,2022,47.35,-35.23,False,956932.0
2022-01-03,2022-01-04,1441202.25,1474871.75,33669.5,524267.75,106155.0,34357.5,137050.5,758356.0,21528.0,3755.5,,200795.0,81524.5,115794.0,25507.0,33329.75,76.11,94.9,79.4,78.2,71.81,92.12,98.38,129.29,84.13,92.11,73.53,155.74,89.24,,192.66,164.63,100.26,1061202.5,456950.25,2022,76.11,28.759999999999998,False,1061202.5
2022-01-04,2022-01-05,1479554.0,1507220.5,27666.5,992484.0,107600.25,35319.75,115423.5,361739.25,9907.25,4837.5,,313122.25,219827.5,190738.75,36534.0,35042.25,153.92,150.5,156.28,140.98,132.99,156.3,162.67,147.31,154.55,146.73,132.98,170.8,153.92,,165.73,154.56,166.22,634827.5,795264.75,2022,153.92,77.80999999999999,True,634827.5
2022-01-05,2022-01-06,1559725.75,1607786.0,48060.25,672311.0,105204.75,34741.75,137739.25,724135.25,25540.25,4366.0,,292972.75,159713.75,127209.5,15566.5,33087.75,107.87,139.73,155.75,108.69,108.59,185.56,185.32,133.39,132.3,118.57,108.59,178.21,122.07,,192.54,133.42,132.0,1031727.25,628550.25,2022,107.87,-46.04999999999998,False,1031727.25
2022-01-06,2022-01-07,1469495.0,1498888.25,29393.25,1036005.5,106968.5,34562.25,91901.0,292297.75,49290.75,4989.25,,292546.0,245765.0,198417.0,35758.0,35525.5,194.1,195.84,216.73,188.03,180.25,225.77,222.1,185.99,201.62,148.11,170.99,220.54,194.1,,225.75,201.62,199.9,580009.5,808011.5,2022,194.1,86.22999999999999,True,580009.5
2022-01-07,2022-01-08,1540514.75,1579228.5,38713.75,866939.75,107792.5,34191.75,138935.75,517637.0,17002.25,4998.75,,325941.75,229822.75,159324.25,29540.75,35284.0,167.18,176.77,185.13,157.72,157.73,215.92,204.28,158.6,180.94,130.23,157.73,227.71,168.54,,233.52,183.57,187.36,820558.0,779913.5,2022,167.18,-26.919999999999987,False,820558.0
2022-01-08,2022-01-09,1386223.75,1414036.0,27812.25,777728.75,106504.25,32596.25,126319.25,460185.0,21990.75,5113.0,,298687.25,218409.5,136263.0,17745.25,34901.25,165.9,169.18,175.36,145.77,145.87,176.56,184.68,145.4,177.54,171.22,145.87,221.48,171.29,,234.47,182.86,181.3,752708.5,706006.25,2022,165.9,-1.2800000000000011,False,752708.5
2022-01-09,2022-01-10,1312889.0,1356929.75,44040.75,733684.5,106055.0,34134.25,106707.0,453036.75,19460.75,4771.25,,274390.0,186144.75,140320.75,17104.5,34122.75,146.56,150.35,147.5,131.53,131.53,150.28,153.73,142.52,172.64,134.41,131.53,211.14,147.03,,213.28,188.28,176.34,724165.0,652082.75,2022,146.56,-19.340000000000003,False,724165.0
2022-01-10,2022-01-11,1537102.0,1560470.25,23368.25,1430526.0,106950.0,36664.0,23279.75,57546.5,25749.75,4942.0,,350497.5,278851.25,305091.0,38835.0,33503.25,261.55,249.66,261.17,244.5,246.73,261.25,259.11,193.68,261.47,242.88,246.73,267.18,261.55,,261.38,261.26,261.55,255132.0,1006778.0,2022,261.55,114.99000000000001,True,255132.0
2022-01-11,2022-01-12,1579363.0,1617112.0,37749.0,1367332.5,106474.25,36393.5,78363.75,97078.25,36588.5,5026.75,,359936.75,272677.75,316989.75,27823.75,26781.0,255.41,229.43,251.96,155.98,224.34,253.96,240.89,151.46,254.75,252.17,224.34,259.49,254.35,,253.93,254.53,254.49,359925.0,1004209.0,2022,255.41,-6.140000000000015,False,359925.0
2022-01-12,2022-01-13,1590139.25,1620862.75,30723.5,1357111.75,107633.5,35952.25,56031.0,141002.25,35994.25,5111.5,,358710.75,273212.5,320460.0,36399.0,26861.0,233.32,201.35,236.66,129.61,151.2,237.2,229.04,138.55,234.34,224.08,151.2,249.98,232.96,,236.95,234.24,234.04,381724.75,1015643.25,2022,233.32,-22.090000000000003,False,381724.75
2022-01-13,2022-01-14,1638476.25,1672976.0,34499.75,1055691.0,107498.0,34246.0,125399.5,421372.0,36013.75,4999.25,,332230.0,249939.25,258500.25,27800.75,27248.25,180.16,140.09,216.6,18.54,18.54,223.7,189.65,127.34,196.67,118.72,18.54,233.82,178.87,,225.25,207.37,219.53,729528.5,895718.5,2022,180.16,-53.16,False,729528.5
2022-01-14,2022-01-15,1603893.5,1638045.0,34151.5,1098844.5,108798.5,32098.25,89427.0,369749.25,45872.75,5050.5,,329175.25,263225.25,276000.0,24674.25,31968.25,178.76,154.33,215.89,87.98,75.65,233.58,186.0,129.76,199.62,110.24,55.21,224.95,178.76,,232.83,216.22,206.93,650996.25,925043.0,2022,178.76,-1.4000000000000057,False,650996.25
2022-01-15,2022-01-16,1354721.0,1368643.25,13922.25,1230712.0,109976.0,31963.5,26105.75,69007.0,28896.25,5170.25,,319361.0,290032.0,275834.25,21271.5,36789.0,215.99,191.12,217.6,170.22,170.22,220.5,210.0,155.9,216.98,172.55,126.74,229.69,211.97,,220.87,216.98,214.87,271118.75,943287.75,2022,215.99,37.23000000000002,False,271118.75
2022-01-16,2022-01-17,1343923.5,1371016.25,27092.75,799218.25,107635.25,32741.0,113651.25,407896.25,23157.75,5079.75,,274722.0,217043.5,153555.75,13549.5,34276.5,133.1,139.23,202.32,95.26,40.93,212.55,199.89,127.73,188.06,104.73,18.36,207.85,133.8,,213.05,206.59,209.25,690161.25,693147.25,2022,133.1,-82.89000000000001,True,690161.25
2022-01-17,2022-01-18,1622114.0,1664184.25,42070.25,838984.5,107332.25,30855.75,112473.5,650353.25,20302.75,4829.25,,273412.5,225502.25,188863.75,22442.0,33739.25,129.31,159.55,204.71,83.26,80.97,261.13,204.29,132.33,184.39,97.28,80.97,252.39,173.32,,246.97,209.09,211.29,926146.75,743959.75,2022,129.31,-3.789999999999992,False,926146.75
2022-01-18,2022-01-19,1577778.5,1599970.25,22191.75,1317915.75,109572.25,32929.5,66478.5,164122.5,29261.75,5098.75,,345101.5,319936.25,306490.0,36845.5,35878.5,235.87,202.51,240.35,162.5,152.4,244.83,223.31,161.58,237.56,178.76,148.67,241.81,235.87,,244.83,238.05,237.5,407463.25,1044251.75,2022,235.87,106.56,True,407463.25
2022-01-19,2022-01-20,1646985.75,1683077.75,36092.0,957170.75,107930.0,30405.75,150661.0,492286.5,46867.5,4965.75,,313272.75,259433.75,223625.25,18281.0,33378.25,172.18,147.47,195.54,52.47,33.89,236.03,180.53,135.65,203.93,130.2,33.89,228.19,191.84,,237.33,233.4,227.17,833116.5,847991.0,2022,172.18,-63.69,False,833116.5
2022-01-20,2022-01-21,1671383.75,1710694.25,39310.5,783044.25,106565.25,29734.25,140600.25,710104.75,37634.5,4805.25,,270618.5,198595.25,178905.5,27257.25,32959.75,117.7,143.05,178.31,69.85,66.19,228.02,160.52,130.24,179.9,107.65,66.19,226.73,159.99,,228.02,211.16,193.43,1029444.25,708336.25,2022,117.7,-54.480000000000004,False,1029444.25
2022-01-21,2022-01-22,1645225.25,1680346.25,35121.0,963958.5,108459.25,29140.75,147224.5,491321.75,42720.5,4856.0,,298827.0,236046.25,232544.25,30620.75,38507.75,159.27,157.53,191.79,132.77,110.82,216.69,168.28,137.74,177.04,108.37,110.69,218.61,160.06,,217.45,209.43,209.36,823722.75,836546.0,2022,159.27,41.57000000000001,False,823722.75
2022-01-22,2022-01-23,1379611.75,1414746.0,35134.25,985011.0,108725.0,28689.0,71286.25,303261.75,20052.75,4796.0,,312449.75,199894.75,255872.5,22839.75,35280.75,175.76,175.14,192.5,157.5,165.47,202.74,176.82,138.81,190.76,160.67,164.29,201.19,175.76,,204.63,197.42,194.43,536810.75,826337.5,2022,175.76,16.48999999999998,False,536810.75
2022-01-23,2022-01-24,1268846.75,1300254.5,31407.75,1088926.25,107223.5,27461.0,36023.0,120195.75,23701.75,4843.25,,332321.25,261738.75,257939.25,15538.5,35498.25,193.7,169.35,195.22,140.2,140.2,196.97,192.48,136.14,194.41,159.11,115.05,199.4,193.7,,197.38,194.41,202.6,319448.25,903036.0,2022,193.7,17.939999999999998,False,319448.25
2022-01-24,2022-01-25,1546946.25,1569727.5,22781.25,1376427.5,109179.75,34241.5,54921.25,79794.75,35802.75,4825.5,,333000.5,293638.5,319303.25,36712.75,36627.5,245.94,187.47,244.06,130.66,61.88,247.0,242.93,134.2,246.19,202.14,61.88,245.32,245.94,,246.48,246.19,246.2,318765.5,1019282.5,2022,245.94,52.24000000000001,False,318765.5
2022-01-25,2022-01-26,1596700.25,1626132.75,29432.5,1433217.75,109829.0,41728.5,42455.25,95170.75,25856.5,4957.75,,332419.25,299193.5,346802.5,37581.25,37667.5,297.29,231.4,291.16,175.28,149.53,295.11,276.95,154.84,296.85,188.71,149.53,270.31,297.1,,295.11,296.85,299.13,319997.75,1053664.0,2022,297.29,51.35000000000002,False,319997.75
2022-01-26,2022-01-27,1641429.5,1668058.0,26628.5,1148772.5,109004.75,37743.5,125569.25,347010.75,20077.0,4977.75,,307533.0,286224.75,300869.75,29011.75,33818.25,234.98,188.6,225.84,104.9,92.1,275.45,222.96,130.3,246.75,173.97,92.1,270.25,239.92,,275.45,262.63,295.12,644383.0,957457.5,2022,234.98,-62.31000000000003,False,644383.0
2022-01-27,2022-01-28,1659757.0,1695862.0,36105.0,759918.0,105319.5,31893.25,119476.25,748249.5,32113.25,4708.0,,244574.75,219712.75,175230.25,22072.75,30022.75,120.71,150.56,200.25,33.39,33.39,262.15,200.08,126.41,193.02,111.38,33.39,274.18,188.53,,265.25,264.98,257.24,1041759.75,691613.25,2022,120.71,-114.27,True,1041759.75
2022-01-28,2022-01-29,1614712.0,1651134.0,36422.0,879845.0,109253.25,24572.5,110074.75,573439.75,51352.5,4565.0,,264152.25,196127.75,208920.25,32426.75,35149.25,174.35,173.81,217.75,115.81,112.95,250.65,212.15,135.99,205.07,111.92,101.0,251.09,197.47,,260.8,242.78,244.53,873257.75,736776.25,2022,174.35,53.64,False,873257.75
2022-01-29,2022-01-30,1416971.5,1454556.0,37584.5,419188.5,106475.25,22724.75,109774.25,869508.5,18500.25,3876.0,,150830.5,104710.5,150977.25,16323.25,30914.25,92.13,125.32,112.46,70.67,38.62,218.9,159.77,107.61,161.19,124.32,17.2,228.03,139.7,,242.04,221.35,233.4,1130859.0,453755.75,2022,92.13,-82.22,True,1130859.0
2022-01-30,2022-01-31,1289423.25,1339110.0,49686.75,407192.0,106462.5,22366.5,111033.5,717692.25,53505.5,3956.75,,166967.0,106920.75,138449.0,19338.5,31412.0,55.3,126.74,186.48,52.68,34.84,223.55,168.39,120.67,141.42,75.73,31.14,230.0,129.23,,218.72,218.72,156.82,1015017.0,463087.25,2022,55.3,-36.83,False,1015017.0
2022-01-31,2022-02-01,1620269.5,1643543.5,23274.0,1083394.0,109191.75,25392.0,89599.5,425873.0,21403.0,4679.25,,296893.0,192127.75,225890.75,38133.0,34057.75,195.2,197.84,202.44,184.79,195.2,213.48,194.6,162.9,205.35,202.63,175.03,239.14,200.66,,232.89,216.38,220.47,676138.5,787102.25,2022,195.2,139.89999999999998,True,676138.5
2022-02-01,2022-02-02,1665434.5,1702429.75,36995.25,772684.5,106885.5,25056.0,111276.75,763781.75,17691.5,4398.25,,253353.0,163628.75,186235.25,19032.5,33365.0,150.25,178.5,201.33,137.44,141.62,213.76,191.7,143.79,207.44,152.8,142.86,227.36,203.45,,244.87,241.39,212.66,1029089.75,655614.5,2022,150.25,-44.94999999999999,False,1029089.75
2022-02-02,2022-02-03,1611490.75,1658948.5,47457.75,763988.5,107803.75,25970.75,92009.25,706462.5,49030.5,4164.25,,248274.5,171465.75,196554.5,22381.25,35497.5,140.22,169.99,181.46,132.03,135.83,205.81,177.12,135.36,193.21,141.97,139.7,234.29,193.08,,215.78,210.47,250.3,985441.0,674173.5,2022,140.22,-10.030000000000001,False,985441.0
2022-02-03,2022-02-04,1592823.25,1610798.5,17975.25,1099718.5,109207.5,26513.25,108660.0,356310.25,28134.5,4864.5,,302781.0,238629.75,264535.0,26746.5,39204.5,193.56,186.01,192.68,173.64,178.13,205.97,183.75,147.61,197.93,180.67,176.43,215.6,193.65,,213.81,208.06,213.13,633690.0,871896.75,2022,193.56,53.34,False,633690.0
2022-02-04,2022-02-05,1577870.5,1603538.25,25667.75,759165.0,108400.0,24535.5,120205.0,665470.25,33030.25,4632.75,,257526.25,145399.25,180041.5,18180.0,37413.5,132.37,154.86,179.86,119.26,118.13,192.81,174.78,123.43,193.7,148.78,57.61,210.91,184.15,,232.72,237.81,230.38,956273.75,638560.5,2022,132.37,-61.19,False,956273.75
2022-02-05,2022-02-06,1397807.25,1432594.0,34786.75,375658.25,108217.25,23987.75,121935.5,821077.75,79135.75,3891.25,,125422.75,93594.0,122530.25,20202.25,30800.5,88.89,110.44,104.6,49.59,28.09,193.28,130.43,115.73,153.73,101.22,23.63,196.07,118.5,,225.21,217.07,229.03,1158245.25,392549.75,2022,88.89,-43.480000000000004,False,1158245.25
2022-02-06,2022-02-07,1347530.5,1393221.25,45690.75,322207.25,107559.25,23730.75,100601.0,899909.0,24813.25,3623.0,,106929.75,76894.5,102312.25,26602.25,29940.25,52.78,99.73,62.36,53.38,47.0,136.96,121.1,111.54,135.12,93.99,40.32,200.6,94.64,,205.62,204.49,184.2,1160236.25,342679.0,2022,52.78,-36.11,False,1160236.25
2022-02-07,2022-02-08,1589655.25,1628658.75,39003.5,638940.5,107789.5,26931.75,108264.75,783534.0,58916.0,4342.25,,189785.5,142553.0,156649.75,28025.75,36214.25,84.68,144.64,188.31,81.2,80.84,205.5,155.26,121.81,183.26,107.65,80.37,203.75,183.08,,208.46,193.75,190.24,1089778.25,553228.25,2022,84.68,31.900000000000006,False,1089778.25
2022-02-08,2022-02-09,1624507.5,1661322.0,36814.5,741696.25,108252.75,25297.75,122258.75,725474.5,35078.0,4501.5,,253595.25,191060.75,164524.25,17688.0,33522.25,137.81,142.21,176.89,114.21,89.45,202.53,167.79,122.91,157.99,126.06,37.32,213.04,156.15,,206.49,160.91,177.78,1020863.25,660390.5,2022,137.81,53.129999999999995,False,1020863.25
2022-02-09,2022-02-10,1587766.25,1621969.75,34203.5,892308.0,109345.0,26855.75,110342.5,518290.5,66825.25,4688.75,,279575.5,221477.75,190997.25,24456.5,37576.0,165.89,153.61,191.76,117.47,102.89,209.29,175.82,120.69,186.77,127.8,57.14,219.76,180.35,,220.58,215.7,210.89,836347.75,754083.0,2022,165.89,28.079999999999984,False,836347.75
2022-02-10,2022-02-11,1568335.75,1585127.75,16792.0,1089325.0,110954.5,27847.0,101254.75,311575.0,66181.0,4931.25,,280293.75,273858.0,252151.25,21423.0,36003.5,192.82,160.96,202.91,130.34,130.34,204.92,188.56,124.1,196.0,133.36,55.06,212.16,192.82,,213.88,211.52,215.55,622743.5,863729.5,2022,192.82,26.930000000000007,False,622743.5
2022-02-11,2022-02-12,1582739.5,1615354.0,32614.5,1028981.0,110709.0,27459.75,86995.0,405293.25,61470.25,5085.0,,315869.0,232411.5,209975.75,25357.75,36022.5,184.58,172.42,193.27,177.0,177.15,206.96,181.68,127.87,192.83,134.39,105.51,212.47,187.5,,221.08,220.53,210.83,697012.25,819636.5,2022,184.58,-8.23999999999998,False,697012.25
2022-02-12,2022-02-13,1376161.25,1403554.75,27393.5,785798.75,110135.5,25900.5,123683.0,322163.75,144515.75,4846.25,,285579.5,194979.5,164045.5,18079.75,34623.5,143.05,135.89,152.28,108.79,104.12,190.93,164.09,111.93,160.44,126.99,34.02,195.18,145.96,,191.49,181.38,172.98,731244.75,697307.75,2022,143.05,-41.53,False,731244.75
2022-02-13,2022-02-14,1298462.5,1344379.5,45917.0,420608.75,107412.25,24487.25,123906.0,607467.5,146480.25,4109.25,,166112.5,112273.0,126722.75,16563.25,32794.75,83.58,100.5,85.62,82.28,33.25,150.26,137.04,102.78,134.64,84.07,17.28,181.91,96.41,,197.22,188.2,151.88,1013862.5,454466.25,2022,83.58,-59.47000000000001,False,1013862.5
2022-02-14,2022-02-15,1569445.25,1607767.5,38322.25,666488.75,108972.75,24319.5,130354.25,680909.75,91692.5,4466.5,,212481.25,183078.25,166301.5,26926.75,37701.25,102.22,137.14,155.51,88.82,67.39,187.27,175.76,108.6,178.0,97.68,67.39,207.95,174.13,,211.41,208.26,222.48,1040715.25,626489.0,2022,102.22,18.64,False,1040715.25
2022-02-15,2022-02-16,1599276.0,1630063.25,30787.25,876592.0,110283.0,28144.75,114705.75,549576.0,58402.25,4931.75,,266399.75,238381.0,186391.25,29720.25,37446.5,155.0,147.71,181.64,108.81,60.83,193.45,202.1,112.68,195.76,119.37,60.83,210.4,178.95,,211.41,211.03,209.18,866043.5,758338.75,2022,155.0,52.78,False,866043.5
