Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jul 27, 2022;Jul 28, 2022;1,280,555.50;1,321,468.50;40,913.00;793,427.75
Jul 28, 2022;Jul 29, 2022;1,286,924.25;1,323,822.00;36,897.75;877,242.75
Jul 29, 2022;Jul 30, 2022;1,273,991.00;1,298,742.25;24,751.25;877,997.75
Jul 30, 2022;Jul 31, 2022;1,065,117.25;1,106,008.00;40,890.75;742,760.50
Jul 31, 2022;Aug 1, 2022;1,008,869.00;1,074,600.25;65,731.25;665,178.50
Aug 1, 2022;Aug 2, 2022;1,247,504.25;1,273,029.75;25,525.50;864,001.50
Aug 2, 2022;Aug 3, 2022;1,272,934.50;1,315,631.75;42,697.25;851,126.75
Aug 3, 2022;Aug 4, 2022;1,290,196.25;1,326,759.75;36,563.50;847,605.50
Aug 4, 2022;Aug 5, 2022;1,299,231.50;1,329,374.00;30,142.50;884,739.75
Aug 5, 2022;Aug 6, 2022;1,279,748.25;1,314,564.00;34,815.75;862,537.75
Aug 6, 2022;Aug 7, 2022;1,093,177.25;1,145,701.75;52,524.50;656,948.00
Aug 7, 2022;Aug 8, 2022;994,622.00;1,049,170.25;54,548.25;600,072.25
Aug 8, 2022;Aug 9, 2022;1,224,569.25;1,253,744.50;29,175.25;851,907.25
Aug 9, 2022;Aug 10, 2022;1,257,746.50;1,298,821.00;41,074.50;843,461.50
Aug 10, 2022;Aug 11, 2022;1,263,762.25;1,304,850.75;41,088.50;836,431.00
Aug 11, 2022;Aug 12, 2022;1,264,513.25;1,295,482.25;30,969.00;825,602.75
Aug 12, 2022;Aug 13, 2022;1,237,514.50;1,273,180.00;35,665.50;777,720.75
Aug 13, 2022;Aug 14, 2022;1,074,475.00;1,108,211.50;33,736.50;682,931.25
Aug 14, 2022;Aug 15, 2022;1,034,108.25;1,079,104.25;44,996.00;575,273.50
Aug 15, 2022;Aug 16, 2022;1,236,105.50;1,264,152.00;28,046.50;865,191.75
Aug 16, 2022;Aug 17, 2022;1,262,302.00;1,292,444.00;30,142.00;930,753.75
Aug 17, 2022;Aug 18, 2022;1,279,045.50;1,301,824.50;22,779.00;986,052.75
Aug 18, 2022;Aug 19, 2022;1,291,583.50;1,324,650.25;33,066.75;996,106.50
Aug 19, 2022;Aug 20, 2022;1,252,740.00;1,272,497.75;19,757.75;1,033,317.50
Aug 20, 2022;Aug 21, 2022;1,058,374.50;1,092,628.25;34,253.75;814,000.50
Aug 21, 2022;Aug 22, 2022;984,968.00;1,055,863.25;70,895.25;628,412.25
Aug 22, 2022;Aug 23, 2022;1,230,770.25;1,255,305.50;24,535.25;936,550.25
Aug 23, 2022;Aug 24, 2022;1,273,127.25;1,299,210.50;26,083.25;885,741.50
Aug 24, 2022;Aug 25, 2022;1,276,490.25;1,302,106.25;25,616.00;898,545.75
Aug 25, 2022;Aug 26, 2022;1,300,661.50;1,336,367.75;35,706.25;846,529.50
Aug 26, 2022;Aug 27, 2022;1,273,843.25;1,291,428.25;17,585.00;938,247.50
Aug 27, 2022;Aug 28, 2022;1,083,113.50;1,098,603.00;15,489.50;776,410.25
Aug 28, 2022;Aug 29, 2022;1,017,593.75;1,084,877.50;67,283.75;525,227.75
Aug 29, 2022;Aug 30, 2022;1,238,922.50;1,261,614.25;22,691.75;867,923.75
Aug 30, 2022;Aug 31, 2022;1,268,161.50;1,304,516.50;36,355.00;880,562.50
Aug 31, 2022;Sep 1, 2022;1,286,521.25;1,308,334.50;21,813.25;918,999.00
Sep 1, 2022;Sep 2, 2022;1,270,903.75;1,296,420.00;25,516.25;866,813.75
Sep 2, 2022;Sep 3, 2022;1,280,491.50;1,319,555.75;39,064.25;698,826.75
Sep 3, 2022;Sep 4, 2022;1,120,870.50;1,169,038.75;48,168.25;496,938.50
Sep 4, 2022;Sep 5, 2022;1,037,616.25;1,082,588.75;44,972.50;537,771.00
Sep 5, 2022;Sep 6, 2022;1,312,402.75;1,353,025.75;40,623.00;742,063.00
Sep 6, 2022;Sep 7, 2022;1,335,652.25;1,381,858.25;46,206.00;778,001.75
Sep 7, 2022;Sep 8, 2022;1,324,214.00;1,362,176.00;37,962.00;970,630.75
Sep 8, 2022;Sep 9, 2022;1,341,710.75;1,377,095.50;35,384.75;963,777.75
Sep 9, 2022;Sep 10, 2022;1,285,783.00;1,315,918.25;30,135.25;892,957.75
Sep 10, 2022;Sep 11, 2022;1,090,163.25;1,115,640.50;25,477.25;801,768.00
Sep 11, 2022;Sep 12, 2022;1,002,977.00;1,032,545.25;29,568.25;796,731.75
Sep 12, 2022;Sep 13, 2022;1,242,500.25;1,264,201.00;21,700.75;919,713.50
Sep 13, 2022;Sep 14, 2022;1,321,121.25;1,358,552.50;37,431.25;852,542.50
Sep 14, 2022;Sep 15, 2022;1,312,963.00;1,331,255.75;18,292.75;1,052,174.75
Sep 15, 2022;Sep 16, 2022;1,336,129.75;1,377,868.75;41,739.00;810,877.50
Sep 16, 2022;Sep 17, 2022;1,340,793.00;1,395,781.75;54,988.75;586,410.50
Sep 17, 2022;Sep 18, 2022;1,152,542.50;1,201,400.50;48,858.00;380,449.25
Sep 18, 2022;Sep 19, 2022;1,082,440.75;1,144,096.25;61,655.50;339,355.00
Sep 19, 2022;Sep 20, 2022;1,306,636.00;1,355,623.50;48,987.50;683,183.75
Sep 20, 2022;Sep 21, 2022;1,295,291.75;1,330,818.25;35,526.50;970,953.75
Sep 21, 2022;Sep 22, 2022;1,280,975.25;1,307,654.00;26,678.75;1,037,367.50
Sep 22, 2022;Sep 23, 2022;1,282,352.50;1,306,591.75;24,239.25;1,006,106.00
Sep 23, 2022;Sep 24, 2022;1,270,572.75;1,293,542.50;22,969.75;962,084.50
Sep 24, 2022;Sep 25, 2022;1,108,470.25;1,136,917.75;28,447.50;881,977.75
Sep 25, 2022;Sep 26, 2022;1,027,221.75;1,059,178.75;31,957.00;804,020.50
Sep 26, 2022;Sep 27, 2022;1,339,231.50;1,392,789.25;53,557.75;679,103.00
Sep 27, 2022;Sep 28, 2022;1,333,117.50;1,368,199.50;35,082.00;869,645.75
Sep 28, 2022;Sep 29, 2022;1,315,024.50;1,344,296.50;29,272.00;1,120,270.75
Sep 29, 2022;Sep 30, 2022;1,313,619.00;1,344,553.00;30,934.00;1,118,803.25
Sep 30, 2022;Oct 1, 2022;1,290,304.00;1,330,150.25;39,846.25;924,488.75
Oct 1, 2022;Oct 2, 2022;1,189,992.00;1,258,132.50;68,140.50;379,629.00
Oct 2, 2022;Oct 3, 2022;1,088,022.00;1,151,346.50;63,324.50;387,730.25
Oct 3, 2022;Oct 4, 2022;1,075,365.75;1,118,594.50;43,228.75;579,141.75
Oct 4, 2022;Oct 5, 2022;1,291,309.25;1,332,720.00;41,410.75;834,853.25
Oct 5, 2022;Oct 6, 2022;1,365,907.50;1,425,290.75;59,383.25;568,361.00
Oct 6, 2022;Oct 7, 2022;1,357,713.75;1,410,600.25;52,886.50;639,859.75
Oct 7, 2022;Oct 8, 2022;1,320,534.25;1,357,740.25;37,206.00;760,883.00
Oct 8, 2022;Oct 9, 2022;1,155,636.25;1,208,094.50;52,458.25;577,920.25
Oct 9, 2022;Oct 10, 2022;1,051,517.75;1,101,560.75;50,043.00;602,460.75
Oct 10, 2022;Oct 11, 2022;1,340,264.75;1,393,405.75;53,141.00;754,943.00
Oct 11, 2022;Oct 12, 2022;1,336,062.50;1,377,058.75;40,996.25;1,005,640.25
Oct 12, 2022;Oct 13, 2022;1,315,148.75;1,345,588.75;30,440.00;1,076,240.25
Oct 13, 2022;Oct 14, 2022;1,324,350.75;1,355,018.25;30,667.50;1,060,271.75
Oct 14, 2022;Oct 15, 2022;1,302,875.25;1,332,231.00;29,355.75;1,071,803.50
Oct 15, 2022;Oct 16, 2022;1,133,221.00;1,167,134.75;33,913.75;725,005.50
Oct 16, 2022;Oct 17, 2022;1,080,666.25;1,148,425.50;67,759.25;561,197.50
Oct 17, 2022;Oct 18, 2022;1,301,724.25;1,344,217.25;42,493.00;783,810.75
Oct 18, 2022;Oct 19, 2022;1,353,053.25;1,391,506.75;38,453.50;1,042,278.75
Oct 19, 2022;Oct 20, 2022;1,332,021.75;1,368,744.00;36,722.25;1,037,030.50
Oct 20, 2022;Oct 21, 2022;1,368,212.75;1,407,391.50;39,178.75;711,917.75
Oct 21, 2022;Oct 22, 2022;1,321,604.00;1,353,542.50;31,938.50;1,003,408.75
Oct 22, 2022;Oct 23, 2022;1,120,463.25;1,165,145.00;44,681.75;757,515.00
Oct 23, 2022;Oct 24, 2022;1,042,224.75;1,077,524.00;35,299.25;620,505.25
Oct 24, 2022;Oct 25, 2022;1,338,805.50;1,392,008.00;53,202.50;557,891.00
Oct 25, 2022;Oct 26, 2022;1,346,605.25;1,388,018.75;41,413.50;799,744.50
Oct 26, 2022;Oct 27, 2022;1,330,106.50;1,360,284.25;30,177.75;969,908.50
Oct 27, 2022;Oct 28, 2022;1,333,895.50;1,363,220.75;29,325.25;851,036.00
Oct 28, 2022;Oct 29, 2022;1,313,328.00;1,344,891.50;31,563.50;782,870.75
Oct 29, 2022;Oct 30, 2022;1,119,961.25;1,145,695.25;25,734.00;846,737.50
Oct 30, 2022;Oct 31, 2022;1,054,426.25;1,097,981.50;43,555.25;754,192.50
Oct 31, 2022;Nov 1, 2022;1,140,227.00;1,157,050.00;16,823.00;866,380.75
Nov 1, 2022;Nov 2, 2022;1,175,601.00;1,229,974.25;54,373.25;493,122.75
Nov 2, 2022;Nov 3, 2022;1,363,059.50;1,418,803.50;55,744.00;583,988.75
Nov 3, 2022;Nov 4, 2022;1,403,097.00;1,442,329.25;39,232.25;712,082.50
Nov 4, 2022;Nov 5, 2022;1,345,107.75;1,376,279.75;31,172.00;927,202.50
Nov 5, 2022;Nov 6, 2022;1,169,549.75;1,183,981.00;14,431.25;734,806.75
Nov 6, 2022;Nov 7, 2022;1,132,711.50;1,198,591.75;65,880.25;424,283.25
Nov 7, 2022;Nov 8, 2022;1,388,652.00;1,438,706.25;50,054.25;620,870.75
Nov 8, 2022;Nov 9, 2022;1,396,295.00;1,440,496.75;44,201.75;650,799.50
Nov 9, 2022;Nov 10, 2022;1,396,327.75;1,448,549.50;52,221.75;668,909.00
Nov 10, 2022;Nov 11, 2022;1,403,915.00;1,454,807.50;50,892.50;715,749.50
Nov 11, 2022;Nov 12, 2022;1,380,103.75;1,419,734.25;39,630.50;802,363.50
Nov 12, 2022;Nov 13, 2022;1,155,306.50;1,179,134.75;23,828.25;955,355.75
Nov 13, 2022;Nov 14, 2022;1,076,847.75;1,117,047.25;40,199.50;708,169.25
Nov 14, 2022;Nov 15, 2022;1,368,700.00;1,408,148.50;39,448.50;837,902.00
Nov 15, 2022;Nov 16, 2022;1,377,514.00;1,420,954.25;43,440.25;913,604.50
Nov 16, 2022;Nov 17, 2022;1,417,584.00;1,463,489.00;45,905.00;832,488.00
Nov 17, 2022;Nov 18, 2022;1,431,513.00;1,489,128.50;57,615.50;646,203.00
Nov 18, 2022;Nov 19, 2022;1,398,463.00;1,444,687.00;46,224.00;925,105.75
Nov 19, 2022;Nov 20, 2022;1,209,318.50;1,249,237.00;39,918.50;959,162.75
Nov 20, 2022;Nov 21, 2022;1,122,340.25;1,175,984.50;53,644.25;920,107.75
Nov 21, 2022;Nov 22, 2022;1,386,775.75;1,427,531.75;40,756.00;1,077,343.25
Nov 22, 2022;Nov 23, 2022;1,447,658.00;1,491,326.50;43,668.50;905,363.50
Nov 23, 2022;Nov 24, 2022;1,422,852.25;1,474,134.25;51,282.00;887,937.75
Nov 24, 2022;Nov 25, 2022;1,413,666.00;1,462,478.50;48,812.50;1,011,843.50
Nov 25, 2022;Nov 26, 2022;1,382,755.75;1,424,547.75;41,792.00;1,017,991.00
Nov 26, 2022;Nov 27, 2022;1,177,145.25;1,205,824.75;28,679.50;930,992.25
Nov 27, 2022;Nov 28, 2022;1,140,142.50;1,196,537.00;56,394.50;671,294.00
Nov 28, 2022;Nov 29, 2022;1,437,402.00;1,482,247.00;44,845.00;1,034,706.75
Nov 29, 2022;Nov 30, 2022;1,427,959.50;1,469,834.75;41,875.25;1,311,430.00
Nov 30, 2022;Dec 1, 2022;1,426,247.25;1,474,535.50;48,288.25;1,319,733.75
Dec 1, 2022;Dec 2, 2022;1,436,737.00;1,476,426.50;39,689.50;1,319,648.25
Dec 2, 2022;Dec 3, 2022;1,451,517.00;1,482,306.25;30,789.25;1,144,781.50
Dec 3, 2022;Dec 4, 2022;1,262,276.25;1,290,228.25;27,952.00;967,528.00
Dec 4, 2022;Dec 5, 2022;1,190,715.75;1,234,564.25;43,848.50;877,781.00
Dec 5, 2022;Dec 6, 2022;1,442,363.25;1,481,882.00;39,518.75;1,193,085.75
Dec 6, 2022;Dec 7, 2022;1,444,671.50;1,485,701.25;41,029.75;1,277,222.00
Dec 7, 2022;Dec 8, 2022;1,461,929.75;1,509,272.75;47,343.00;1,043,035.75
Dec 8, 2022;Dec 9, 2022;1,457,247.25;1,499,344.25;42,097.00;1,241,307.75
Dec 9, 2022;Dec 10, 2022;1,442,724.00;1,484,992.75;42,268.75;1,313,198.50
Dec 10, 2022;Dec 11, 2022;1,258,524.25;1,305,787.00;47,262.75;1,163,713.25
Dec 11, 2022;Dec 12, 2022;1,214,777.25;1,253,138.50;38,361.25;1,119,440.75
Dec 12, 2022;Dec 13, 2022;1,469,938.50;1,510,120.75;40,182.25;1,332,421.00
Dec 13, 2022;Dec 14, 2022;1,515,409.75;1,568,624.00;53,214.25;1,262,955.50
Dec 14, 2022;Dec 15, 2022;1,525,619.25;1,580,428.75;54,809.50;1,281,120.25
Dec 15, 2022;Dec 16, 2022;1,513,803.00;1,563,020.50;49,217.50;1,249,024.00
Dec 16, 2022;Dec 17, 2022;1,476,595.50;1,519,370.00;42,774.50;1,354,596.75
Dec 17, 2022;Dec 18, 2022;1,326,706.00;1,349,293.50;22,587.50;1,122,649.75
Dec 18, 2022;Dec 19, 2022;1,271,301.50;1,296,346.50;25,045.00;815,659.00
Dec 19, 2022;Dec 20, 2022;1,478,693.75;1,530,021.25;51,327.50;747,407.00
Dec 20, 2022;Dec 21, 2022;1,434,496.25;1,481,028.25;46,532.00;712,758.50
Dec 21, 2022;Dec 22, 2022;1,354,708.25;1,389,895.50;35,187.25;880,487.50
Dec 22, 2022;Dec 23, 2022;1,337,994.75;1,380,693.75;42,699.00;794,441.00
Dec 23, 2022;Dec 24, 2022;1,226,160.50;1,261,701.75;35,541.25;888,369.75
Dec 24, 2022;Dec 25, 2022;1,049,326.00;1,100,434.00;51,108.00;583,427.25
Dec 25, 2022;Dec 26, 2022;1,003,558.25;1,050,526.25;46,968.00;591,021.75
Dec 26, 2022;Dec 27, 2022;1,047,961.75;1,106,914.50;58,952.75;314,408.50
Dec 27, 2022;Dec 28, 2022;1,194,002.75;1,242,378.50;48,375.75;436,146.75
Dec 28, 2022;Dec 29, 2022;1,210,004.75;1,274,826.25;64,821.50;328,072.00
Dec 29, 2022;Dec 30, 2022;1,181,342.25;1,230,963.50;49,621.25;293,372.75
Dec 30, 2022;Dec 31, 2022;1,164,400.50;1,203,169.50;38,769.00;325,375.75
Dec 31, 2022;Jan 1, 2023;1,067,390.75;1,116,439.75;49,049.00;248,192.25
Jan 1, 2023;Jan 2, 2023;987,276.25;1,030,749.25;43,473.00;269,742.50
Jan 2, 2023;Jan 3, 2023;1,243,093.25;1,276,573.00;33,479.75;543,919.75
Jan 3, 2023;Jan 4, 2023;1,294,132.50;1,323,734.25;29,601.75;818,931.75
Jan 4, 2023;Jan 5, 2023;1,400,035.50;1,461,191.50;61,156.00;300,495.00
Jan 5, 2023;Jan 6, 2023;1,335,106.75;1,377,969.25;42,862.50;613,638.00
Jan 6, 2023;Jan 7, 2023;1,276,183.25;1,317,862.00;41,678.75;596,551.50
Jan 7, 2023;Jan 8, 2023;1,153,712.50;1,187,894.00;34,181.50;522,857.75
Jan 8, 2023;Jan 9, 2023;1,123,149.00;1,179,123.75;55,974.75;476,856.25
Jan 9, 2023;Jan 10, 2023;1,386,812.75;1,431,688.75;44,876.00;819,656.00
Jan 10, 2023;Jan 11, 2023;1,437,926.75;1,481,545.00;43,618.25;804,495.25
Jan 11, 2023;Jan 12, 2023;1,463,759.00;1,510,780.50;47,021.50;633,822.00
Jan 12, 2023;Jan 13, 2023;1,495,196.50;1,540,988.75;45,792.25;407,430.75
Jan 13, 2023;Jan 14, 2023;1,453,933.00;1,498,939.25;45,006.25;380,847.75
Jan 14, 2023;Jan 15, 2023;1,272,512.25;1,307,514.50;35,002.25;254,684.25
Jan 15, 2023;Jan 16, 2023;1,222,049.75;1,280,433.50;58,383.75;197,234.25
Jan 16, 2023;Jan 17, 2023;1,450,468.50;1,462,706.00;12,237.50;713,314.50
Jan 17, 2023;Jan 18, 2023;1,481,387.75;1,525,443.00;44,055.25;868,307.50
Jan 18, 2023;Jan 19, 2023;1,466,745.00;1,490,564.00;23,819.00;1,064,590.75
Jan 19, 2023;Jan 20, 2023;1,504,152.25;1,548,953.50;44,801.25;952,433.75
Jan 20, 2023;Jan 21, 2023;1,442,666.00;1,462,941.00;20,275.00;1,307,785.00
Jan 21, 2023;Jan 22, 2023;1,298,176.00;1,327,320.50;29,144.50;943,290.50
Jan 22, 2023;Jan 23, 2023;1,215,139.50;1,257,543.25;42,403.75;937,476.75
Jan 23, 2023;Jan 24, 2023;1,436,044.75;1,466,793.25;30,748.50;1,295,369.25
Jan 24, 2023;Jan 25, 2023;1,433,834.50;1,475,657.50;41,823.00;1,331,848.25
Jan 25, 2023;Jan 26, 2023;1,453,478.50;1,485,922.25;32,443.75;1,338,215.25
Jan 26, 2023;Jan 27, 2023;1,494,557.25;1,524,120.75;29,563.50;1,332,204.50
Jan 27, 2023;Jan 28, 2023;1,465,370.25;1,495,000.75;29,630.50;1,232,508.00
Jan 28, 2023;Jan 29, 2023;1,262,141.00;1,275,250.50;13,109.50;1,113,451.00
Jan 29, 2023;Jan 30, 2023;1,220,881.00;1,237,805.50;16,924.50;677,810.50
Jan 30, 2023;Jan 31, 2023;1,496,266.00;1,526,067.75;29,801.75;601,666.50
Jan 31, 2023;Feb 1, 2023;1,486,766.50;1,518,498.25;31,731.75;603,684.25
Feb 1, 2023;Feb 2, 2023;1,490,719.00;1,531,629.00;40,910.00;472,326.75
Feb 2, 2023;Feb 3, 2023;1,492,826.00;1,531,566.00;38,740.00;802,082.25
Feb 3, 2023;Feb 4, 2023;1,474,663.25;1,526,273.25;51,610.00;477,390.00
Feb 4, 2023;Feb 5, 2023;1,236,956.00;1,252,331.75;15,375.75;960,448.25
Feb 5, 2023;Feb 6, 2023;1,182,093.00;1,234,741.50;52,648.50;859,724.50
Feb 6, 2023;Feb 7, 2023;1,418,291.50;1,436,392.25;18,100.75;1,250,039.50
Feb 7, 2023;Feb 8, 2023;1,445,138.25;1,490,816.00;45,677.75;1,179,269.75
Feb 8, 2023;Feb 9, 2023;1,465,662.25;1,494,713.25;29,051.00;1,039,261.00
Feb 9, 2023;Feb 10, 2023;1,501,707.75;1,546,713.75;45,006.00;914,129.50
Feb 10, 2023;Feb 11, 2023;1,470,337.75;1,500,555.75;30,218.00;852,158.25
Feb 11, 2023;Feb 12, 2023;1,279,144.00;1,331,384.75;52,240.75;617,886.75
Feb 12, 2023;Feb 13, 2023;1,147,581.75;1,160,803.00;13,221.25;966,390.75
Feb 13, 2023;Feb 14, 2023;1,387,463.25;1,419,572.50;32,109.25;1,205,920.00
Feb 14, 2023;Feb 15, 2023;1,394,897.75;1,422,794.00;27,896.25;1,226,291.75
Feb 15, 2023;Feb 16, 2023;1,409,345.25;1,426,684.25;17,339.00;1,152,496.25
Feb 16, 2023;Feb 17, 2023;1,426,645.50;1,455,107.50;28,462.00;881,579.50
Feb 17, 2023;Feb 18, 2023;1,425,232.50;1,475,069.75;49,837.25;411,322.25
Feb 18, 2023;Feb 19, 2023;1,228,306.75;1,259,442.25;31,135.50;420,467.25
Feb 19, 2023;Feb 20, 2023;1,127,222.75;1,143,624.25;16,401.50;609,634.75
Feb 20, 2023;Feb 21, 2023;1,367,854.25;1,422,844.50;54,990.25;352,691.75
Feb 21, 2023;Feb 22, 2023;1,387,315.50;1,417,148.00;29,832.50;860,710.00
Feb 22, 2023;Feb 23, 2023;1,373,354.50;1,392,533.75;19,179.25;1,115,793.50
Feb 23, 2023;Feb 24, 2023;1,384,600.25;1,395,292.50;10,692.25;1,138,722.00
Feb 24, 2023;Feb 25, 2023;1,398,353.25;1,418,163.50;19,810.25;738,712.25
Feb 25, 2023;Feb 26, 2023;1,272,120.75;1,323,168.50;51,047.75;501,295.00
Feb 26, 2023;Feb 27, 2023;1,173,730.25;1,214,357.75;40,627.50;664,587.25
Feb 27, 2023;Feb 28, 2023;1,378,024.00;1,398,646.50;20,622.50;1,052,515.00
Feb 28, 2023;Mar 1, 2023;1,398,488.50;1,424,815.00;26,326.50;1,058,761.00
Mar 1, 2023;Mar 2, 2023;1,398,177.25;1,427,655.00;29,477.75;1,030,608.25
Mar 2, 2023;Mar 3, 2023;1,399,827.00;1,425,263.25;25,436.25;1,067,698.00
Mar 3, 2023;Mar 4, 2023;1,384,786.25;1,411,050.25;26,264.00;1,055,045.00
Mar 4, 2023;Mar 5, 2023;1,256,040.00;1,300,455.50;44,415.50;679,930.75
Mar 5, 2023;Mar 6, 2023;1,152,569.25;1,190,885.75;38,316.50;758,312.25
Mar 6, 2023;Mar 7, 2023;1,388,987.25;1,413,351.25;24,364.00;1,050,427.50
Mar 7, 2023;Mar 8, 2023;1,449,583.00;1,505,626.50;56,043.50;652,452.75
Mar 8, 2023;Mar 9, 2023;1,402,036.75;1,420,349.75;18,313.00;1,135,506.50
Mar 9, 2023;Mar 10, 2023;1,368,911.50;1,393,636.00;24,724.50;1,016,850.50
Mar 10, 2023;Mar 11, 2023;1,384,374.50;1,408,562.50;24,188.00;689,352.00
Mar 11, 2023;Mar 12, 2023;1,228,063.25;1,269,646.50;41,583.25;646,295.25
Mar 12, 2023;Mar 13, 2023;1,139,675.00;1,176,660.00;36,985.00;574,387.00
Mar 13, 2023;Mar 14, 2023;1,405,788.50;1,473,587.25;67,798.75;359,446.75
Mar 14, 2023;Mar 15, 2023;1,421,882.75;1,468,727.75;46,845.00;492,035.00
Mar 15, 2023;Mar 16, 2023;1,420,332.25;1,460,348.00;40,015.75;857,416.75
Mar 16, 2023;Mar 17, 2023;1,396,940.50;1,440,799.00;43,858.50;650,231.25
Mar 17, 2023;Mar 18, 2023;1,368,880.50;1,394,671.00;25,790.50;710,835.00
Mar 18, 2023;Mar 19, 2023;1,129,007.50;1,165,701.50;36,694.00;733,737.25
Mar 19, 2023;Mar 20, 2023;1,046,709.00;1,085,176.50;38,467.50;749,711.50
Mar 20, 2023;Mar 21, 2023;1,312,900.25;1,331,168.50;18,268.25;964,497.00
Mar 21, 2023;Mar 22, 2023;1,343,207.75;1,360,061.00;16,853.25;929,288.50
Mar 22, 2023;Mar 23, 2023;1,358,624.75;1,403,689.50;45,064.75;522,500.25
Mar 23, 2023;Mar 24, 2023;1,370,889.75;1,419,480.25;48,590.50;558,176.50
Mar 24, 2023;Mar 25, 2023;1,345,341.75;1,393,219.25;47,877.50;470,587.00
Mar 25, 2023;Mar 26, 2023;1,156,500.25;1,221,672.50;65,172.25;207,724.25
Mar 26, 2023;Mar 27, 2023;1,048,632.00;1,083,026.75;34,394.75;492,567.50
Mar 27, 2023;Mar 28, 2023;1,344,376.75;1,396,633.75;52,257.00;559,422.75
Mar 28, 2023;Mar 29, 2023;1,381,556.25;1,427,670.75;46,114.50;819,088.00
Mar 29, 2023;Mar 30, 2023;1,366,625.00;1,391,171.75;24,546.75;929,597.75
Mar 30, 2023;Mar 31, 2023;1,370,125.75;1,423,493.25;53,367.50;512,722.75
Mar 31, 2023;Apr 1, 2023;1,336,623.00;1,370,020.50;33,397.50;752,411.75
Apr 1, 2023;Apr 2, 2023;1,199,832.75;1,263,605.50;63,772.75;414,957.25
Apr 2, 2023;Apr 3, 2023;1,113,709.25;1,159,092.25;45,383.00;459,519.00
Apr 3, 2023;Apr 4, 2023;1,318,946.75;1,365,514.00;46,567.25;811,365.00
Apr 4, 2023;Apr 5, 2023;1,328,572.25;1,369,729.25;41,157.00;976,400.75
Apr 5, 2023;Apr 6, 2023;1,319,004.75;1,358,708.25;39,703.50;1,013,360.00
Apr 6, 2023;Apr 7, 2023;1,301,270.75;1,339,711.50;38,440.75;813,546.75
Apr 7, 2023;Apr 8, 2023;1,088,092.00;1,123,061.25;34,969.25;615,001.75
Apr 8, 2023;Apr 9, 2023;1,056,870.75;1,070,827.75;13,957.00;857,679.50
Apr 9, 2023;Apr 10, 2023;930,229.75;976,175.00;45,945.25;623,503.00
Apr 10, 2023;Apr 11, 2023;991,279.75;1,052,392.00;61,112.25;217,093.00
Apr 11, 2023;Apr 12, 2023;1,259,343.00;1,307,864.50;48,521.50;476,842.25
Apr 12, 2023;Apr 13, 2023;1,317,902.75;1,357,569.75;39,667.00;709,722.75
Apr 13, 2023;Apr 14, 2023;1,302,852.75;1,360,907.25;58,054.50;675,172.75
Apr 14, 2023;Apr 15, 2023;1,273,981.75;1,293,688.00;19,706.25;954,939.75
Apr 15, 2023;Apr 16, 2023;1,134,165.75;1,168,936.50;34,770.75;710,627.25
Apr 16, 2023;Apr 17, 2023;1,048,078.25;1,073,448.25;25,370.00;778,607.00
Apr 17, 2023;Apr 18, 2023;1,288,536.00;1,312,191.25;23,655.25;905,351.25
Apr 18, 2023;Apr 19, 2023;1,320,742.75;1,352,804.00;32,061.25;750,466.75
Apr 19, 2023;Apr 20, 2023;1,326,539.00;1,378,212.25;51,673.25;590,785.00
Apr 20, 2023;Apr 21, 2023;1,337,980.50;1,364,664.75;26,684.25;759,049.25
Apr 21, 2023;Apr 22, 2023;1,272,104.75;1,324,920.75;52,816.00;501,874.00
Apr 22, 2023;Apr 23, 2023;1,071,027.25;1,108,985.75;37,958.50;424,753.00
Apr 23, 2023;Apr 24, 2023;987,824.50;1,036,785.75;48,961.25;545,659.50
Apr 24, 2023;Apr 25, 2023;1,282,876.50;1,323,929.00;41,052.50;520,634.25
Apr 25, 2023;Apr 26, 2023;1,328,076.00;1,374,837.50;46,761.50;676,065.50
Apr 26, 2023;Apr 27, 2023;1,313,300.75;1,349,877.00;36,576.25;753,363.75
Apr 27, 2023;Apr 28, 2023;1,294,034.00;1,327,138.75;33,104.75;901,244.75
Apr 28, 2023;Apr 29, 2023;1,274,151.25;1,292,896.25;18,745.00;881,053.50
Apr 29, 2023;Apr 30, 2023;1,098,496.75;1,136,098.00;37,601.25;673,256.50
Apr 30, 2023;May 1, 2023;976,326.75;1,030,268.25;53,941.50;560,439.75
May 1, 2023;May 2, 2023;988,237.75;1,034,815.00;46,577.25;604,591.25
May 2, 2023;May 3, 2023;1,267,295.00;1,308,284.50;40,989.50;756,192.75
May 3, 2023;May 4, 2023;1,277,313.75;1,311,932.00;34,618.25;857,605.25
May 4, 2023;May 5, 2023;1,281,876.25;1,319,763.75;37,887.50;727,101.00
May 5, 2023;May 6, 2023;1,307,081.75;1,338,947.00;31,865.25;647,079.25
May 6, 2023;May 7, 2023;1,114,925.75;1,151,652.50;36,726.75;662,083.25
May 7, 2023;May 8, 2023;1,030,433.50;1,086,981.00;56,547.50;411,676.25
May 8, 2023;May 9, 2023;1,280,216.25;1,304,894.25;24,678.00;718,392.50
May 9, 2023;May 10, 2023;1,313,296.75;1,351,486.50;38,189.75;647,274.25
May 10, 2023;May 11, 2023;1,322,452.75;1,355,454.50;33,001.75;909,917.75
